session,session_start_text,session_end_text,clickouts,booking
2.01705E+13,04:49:28,04:51:54,2,0
2.01705E+13,02:43:04,02:44:41,3,0
2.01705E+13,13:57:46,14:00:20,3,0
2.01705E+13,01:36:05,01:41:53,2,0
2.01705E+13,19:41:51,19:45:05,3,0
2.01705E+13,19:39:00,19:42:44,3,0
2.01705E+13,15:01:00,15:03:09,4,0
2.01705E+13,15:37:07,15:40:21,2,0
2.01705E+13,00:18:18,00:20:45,2,0
2.01705E+13,16:59:13,17:03:26,2,0
2.01705E+13,03:51:41,03:54:28,3,0
2.01705E+13,18:21:23,18:23:50,1,0
2.01705E+13,12:03:21,12:07:45,3,1
2.01705E+13,08:49:50,08:53:36,4,0
2.01705E+13,22:09:26,22:11:38,3,0
2.01705E+13,15:46:37,15:49:32,2,0
2.01705E+13,03:25:39,03:30:11,3,0
2.01705E+13,07:25:52,07:30:40,2,0
2.01705E+13,19:28:09,19:31:11,3,0
2.01705E+13,15:39:39,15:42:10,1,0
2.01705E+13,13:25:25,13:28:03,1,0
2.01705E+13,23:17:37,23:20:13,0,0
2.01705E+13,15:31:59,15:34:14,2,0
2.01705E+13,11:23:27,11:26:33,3,0
2.01705E+13,22:02:24,22:05:20,2,0
2.01705E+13,17:22:37,17:25:08,3,0
2.01705E+13,19:55:33,20:00:12,3,0
2.01705E+13,12:26:45,12:31:20,3,1
2.01705E+13,14:55:20,14:58:20,2,0
2.01705E+13,11:23:37,11:26:20,4,0
2.01705E+13,14:10:24,14:13:06,3,0
2.01705E+13,00:50:41,00:54:20,4,0
2.01705E+13,05:18:23,05:21:47,3,0
2.01705E+13,18:34:38,18:36:17,2,0
2.01705E+13,07:08:41,07:10:35,4,1
2.01705E+13,11:06:06,11:10:05,1,0
2.01705E+13,08:00:55,08:03:31,2,0
2.01705E+13,14:06:14,14:11:26,2,0
2.01705E+13,12:43:13,12:44:44,4,0
2.01705E+13,02:38:18,02:39:43,2,1
2.01705E+13,00:30:05,00:32:55,3,0
2.01705E+13,03:21:56,03:25:27,3,0
2.01705E+13,22:08:21,22:11:40,5,0
2.01705E+13,04:17:18,04:21:21,3,0
2.01705E+13,19:37:36,19:41:33,1,0
2.01705E+13,01:30:28,01:34:48,2,0
2.01705E+13,04:50:20,04:54:09,1,1
2.01705E+13,14:37:49,14:39:34,3,0
2.01705E+13,08:45:55,08:48:55,5,1
2.01705E+13,08:41:30,08:45:19,1,0
2.01705E+13,01:17:34,01:21:19,2,0
2.01705E+13,14:56:52,14:58:10,3,0
2.01705E+13,14:43:30,14:47:06,0,0
2.01705E+13,06:31:26,06:36:11,2,0
2.01705E+13,14:22:52,14:24:53,2,0
2.01705E+13,23:27:16,23:30:40,2,0
2.01705E+13,10:16:07,10:19:36,1,0
2.01705E+13,05:33:40,05:37:30,3,0
2.01705E+13,20:42:51,20:44:39,1,0
2.01705E+13,00:25:50,00:29:03,3,0
2.01705E+13,06:20:39,06:24:48,1,1
2.01705E+13,19:18:19,19:22:26,3,0
2.01705E+13,18:50:21,18:52:39,3,0
2.01705E+13,20:48:03,20:50:04,2,0
2.01705E+13,10:32:57,10:36:27,2,0
2.01705E+13,19:06:30,19:07:58,3,0
2.01705E+13,07:36:42,07:40:38,1,0
2.01705E+13,04:05:32,04:07:20,1,0
2.01705E+13,06:31:26,06:34:45,4,0
2.01705E+13,10:00:41,10:03:04,1,0
2.01705E+13,04:10:53,04:13:37,3,0
2.01705E+13,05:13:13,05:16:13,1,0
2.01705E+13,09:35:15,09:36:24,1,0
2.01705E+13,11:38:18,11:41:32,3,0
2.01705E+13,01:18:03,01:21:57,2,0
2.01705E+13,13:57:37,13:59:29,2,0
2.01705E+13,02:49:28,02:52:00,2,0
2.01705E+13,21:52:55,21:56:58,3,0
2.01705E+13,13:08:53,13:11:31,2,0
2.01705E+13,13:00:01,13:01:25,3,0
2.01705E+13,14:10:35,14:14:23,3,0
2.01705E+13,06:00:09,06:03:12,1,0
2.01705E+13,11:18:11,11:22:27,3,0
2.01705E+13,00:07:08,00:09:24,2,0
2.01705E+13,11:54:59,11:56:41,3,0
2.01705E+13,14:55:15,14:59:14,3,0
2.01705E+13,22:49:00,22:53:03,2,0
2.01705E+13,14:40:58,14:45:05,2,0
2.01705E+13,13:34:50,13:38:12,2,0
2.01705E+13,12:27:12,12:29:50,3,0
2.01705E+13,14:54:31,14:57:38,3,0
2.01705E+13,03:34:14,03:36:54,3,0
2.01705E+13,22:58:35,23:01:57,2,0
2.01705E+13,14:03:33,14:06:40,3,0
2.01705E+13,10:20:59,10:23:14,2,0
2.01705E+13,06:11:58,06:16:18,3,0
2.01705E+13,19:30:45,19:33:28,2,0
2.01705E+13,11:07:56,11:12:17,4,0
2.01705E+13,19:40:00,19:43:06,1,0
2.01705E+13,21:16:04,21:17:31,1,0
2.01705E+13,02:01:01,02:05:01,2,0
2.01705E+13,06:39:25,06:41:46,4,0
2.01705E+13,20:56:58,21:00:35,2,0
2.01705E+13,08:53:46,08:55:26,2,0
2.01705E+13,23:08:44,23:12:28,2,1
2.01705E+13,12:41:26,12:44:46,4,0
2.01705E+13,19:53:33,19:57:28,1,0
2.01705E+13,04:00:33,04:02:55,3,0
2.01705E+13,15:33:35,15:37:00,3,0
2.01705E+13,00:08:29,00:11:42,1,0
2.01705E+13,12:11:02,12:15:08,2,0
2.01705E+13,18:12:58,18:15:25,3,0
2.01705E+13,14:40:22,14:44:02,3,0
2.01705E+13,01:00:13,01:03:24,5,0
2.01705E+13,01:26:28,01:29:47,1,1
2.01705E+13,14:29:33,14:32:13,3,1
2.01705E+13,15:32:22,15:34:24,3,0
2.01705E+13,21:18:44,21:21:57,2,0
2.01705E+13,01:52:45,01:53:40,2,0
2.01705E+13,10:58:14,11:02:39,2,0
2.01705E+13,20:19:14,20:22:30,2,0
2.01705E+13,11:31:58,11:36:18,3,0
2.01705E+13,03:56:59,03:59:06,3,0
2.01705E+13,16:05:14,16:09:43,2,1
2.01705E+13,00:49:18,00:50:11,3,0
2.01705E+13,00:50:33,00:53:40,2,0
2.01705E+13,01:12:03,01:14:34,3,0
2.01705E+13,08:00:49,08:04:15,3,0
2.01705E+13,21:23:49,21:26:13,3,0
2.01705E+13,03:07:55,03:09:16,4,0
2.01705E+13,10:54:45,10:58:59,1,0
2.01705E+13,06:12:54,06:14:50,3,0
2.01705E+13,23:46:08,23:48:48,2,1
2.01705E+13,06:01:47,06:05:35,3,0
2.01705E+13,16:10:27,16:14:37,2,0
2.01705E+13,19:46:14,19:49:52,0,0
2.01705E+13,04:52:19,04:55:02,1,0
2.01705E+13,00:08:42,00:11:02,2,0
2.01705E+13,12:31:39,12:33:43,4,0
2.01705E+13,18:14:53,18:18:11,3,0
2.01705E+13,18:35:45,18:38:45,2,1
2.01705E+13,11:27:09,11:28:46,2,1
2.01705E+13,22:00:45,22:05:43,2,1
2.01705E+13,05:16:27,05:20:12,2,0
2.01705E+13,04:06:55,04:08:27,3,0
2.01705E+13,07:11:20,07:15:05,0,0
2.01705E+13,08:37:04,08:39:40,4,0
2.01705E+13,02:07:34,02:09:37,4,0
2.01705E+13,17:39:28,17:42:54,3,0
2.01705E+13,06:58:08,07:00:00,2,0
2.01705E+13,23:23:20,23:27:36,2,1
2.01705E+13,09:56:01,09:58:37,2,0
2.01705E+13,15:12:14,15:16:52,3,0
2.01705E+13,10:02:53,10:05:25,3,0
2.01705E+13,15:52:19,15:55:29,2,1
2.01705E+13,23:06:59,23:10:27,2,0
2.01705E+13,08:51:07,08:55:08,4,0
2.01705E+13,15:48:26,15:50:01,3,0
2.01705E+13,22:13:12,22:16:12,2,0
2.01705E+13,16:04:09,16:08:50,4,0
2.01705E+13,11:02:18,11:05:13,3,0
2.01705E+13,19:27:34,19:30:13,3,0
2.01705E+13,07:41:19,07:44:32,1,1
2.01705E+13,20:26:42,20:31:04,3,0
2.01705E+13,08:54:52,08:55:45,3,0
2.01705E+13,06:19:24,06:21:46,3,0
2.01705E+13,10:03:08,10:06:19,3,0
2.01705E+13,00:17:41,00:20:39,2,0
2.01705E+13,23:11:45,23:14:51,1,0
2.01705E+13,10:52:41,10:56:15,2,1
2.01705E+13,07:15:39,07:19:32,3,0
2.01705E+13,23:40:42,23:42:08,4,0
2.01705E+13,21:15:20,21:16:59,2,0
2.01705E+13,14:48:00,14:50:13,2,0
2.01705E+13,21:58:22,22:01:41,3,0
2.01705E+13,16:16:53,16:20:54,1,0
2.01705E+13,10:08:36,10:12:12,3,0
2.01705E+13,00:42:34,00:45:30,3,1
2.01705E+13,05:21:45,05:23:49,1,0
2.01705E+13,04:14:41,04:16:09,4,0
2.01705E+13,18:56:53,19:00:35,3,1
2.01705E+13,00:48:41,00:52:16,3,0
2.01705E+13,23:59:23,00:01:42,2,0
2.01705E+13,18:17:59,18:20:30,1,0
2.01705E+13,09:54:00,09:57:35,1,0
2.01705E+13,21:27:54,21:32:24,3,0
2.01705E+13,20:59:22,21:02:10,3,0
2.01705E+13,18:17:56,18:20:39,1,0
2.01705E+13,05:00:47,05:02:37,2,0
2.01705E+13,22:41:35,22:44:45,4,0
2.01705E+13,10:36:25,10:39:44,2,0
2.01705E+13,01:08:00,01:12:39,2,1
2.01705E+13,04:46:20,04:47:32,1,0
2.01705E+13,19:04:06,19:07:20,3,0
2.01705E+13,06:08:34,06:11:02,2,0
2.01705E+13,17:18:53,17:21:55,2,0
2.01705E+13,05:52:25,05:55:27,1,0
2.01705E+13,22:44:31,22:48:17,4,0
2.01705E+13,20:00:29,20:03:05,2,0
2.01705E+13,11:23:33,11:29:15,3,0
2.01705E+13,08:32:58,08:35:06,1,0
2.01705E+13,12:20:01,12:24:26,0,0
2.01705E+13,07:03:00,07:05:07,2,0
2.01705E+13,11:00:28,11:02:54,4,0
2.01705E+13,07:01:49,07:06:02,1,0
2.01705E+13,01:40:22,01:43:26,3,0
2.01705E+13,05:57:47,05:59:47,2,0
2.01705E+13,07:17:23,07:21:27,3,0
2.01705E+13,21:13:02,21:15:38,1,0
2.01705E+13,10:47:59,10:51:22,3,0
2.01705E+13,21:10:32,21:13:13,2,0
2.01705E+13,13:41:24,13:45:15,2,0
2.01705E+13,08:07:41,08:10:23,3,0
2.01705E+13,23:39:41,23:41:42,3,0
2.01705E+13,06:29:37,06:31:54,2,0
2.01705E+13,22:23:37,22:26:59,2,0
2.01705E+13,18:29:48,18:32:04,1,0
2.01705E+13,02:35:44,02:39:14,2,0
2.01705E+13,10:20:20,10:23:39,2,0
2.01705E+13,19:41:34,19:45:20,2,0
2.01705E+13,21:15:00,21:18:14,4,0
2.01705E+13,08:48:38,08:51:55,2,0
2.01705E+13,11:43:35,11:44:55,2,0
2.01705E+13,01:11:55,01:15:52,3,0
2.01705E+13,03:45:22,03:48:17,2,0
2.01705E+13,08:45:55,08:47:21,2,0
2.01705E+13,19:05:16,19:07:25,4,0
2.01705E+13,13:53:25,13:55:27,3,0
2.01705E+13,03:40:31,03:45:28,1,0
2.01705E+13,00:19:38,00:20:56,2,0
2.01705E+13,10:21:31,10:25:04,3,1
2.01705E+13,04:24:32,04:28:59,0,0
2.01705E+13,17:15:17,17:16:47,2,0
2.01705E+13,01:53:43,01:54:16,3,0
2.01705E+13,07:10:25,07:14:01,4,0
2.01705E+13,00:37:53,00:41:40,1,0
2.01705E+13,11:07:26,11:09:44,1,0
2.01705E+13,02:44:21,02:47:32,0,0
2.01705E+13,00:33:00,00:35:45,2,0
2.01705E+13,12:23:46,12:26:43,1,0
2.01705E+13,18:30:04,18:34:21,0,0
2.01705E+13,12:12:42,12:15:36,2,0
2.01705E+13,03:16:43,03:20:01,4,0
2.01705E+13,08:39:48,08:41:57,3,0
2.01705E+13,22:51:33,22:55:58,3,0
2.01705E+13,09:15:15,09:19:48,2,0
2.01705E+13,15:52:20,15:57:22,0,0
2.01705E+13,18:09:26,18:13:28,3,0
2.01705E+13,12:42:05,12:45:25,2,0
2.01705E+13,13:43:51,13:46:59,2,0
2.01705E+13,15:59:59,16:01:24,4,0
2.01705E+13,16:08:29,16:11:58,2,0
2.01705E+13,11:33:16,11:35:59,3,1
2.01705E+13,03:42:21,03:45:17,2,1
2.01705E+13,10:37:55,10:42:09,4,0
2.01705E+13,07:18:18,07:21:54,2,1
2.01705E+13,02:21:12,02:24:31,1,0
2.01705E+13,17:23:12,17:25:43,3,0
2.01705E+13,12:13:46,12:18:30,1,0
2.01705E+13,11:51:13,11:52:06,2,0
2.01705E+13,20:46:34,20:49:28,3,0
2.01705E+13,19:34:44,19:38:30,2,0
2.01705E+13,09:21:37,09:25:40,3,0
2.01705E+13,12:38:36,12:40:43,1,0
2.01705E+13,19:28:52,19:30:58,3,0
2.01705E+13,16:20:22,16:24:33,2,1
2.01705E+13,14:38:14,14:41:49,2,0
2.01705E+13,15:40:10,15:43:51,3,0
2.01705E+13,11:27:23,11:31:06,4,0
2.01705E+13,11:19:24,11:20:21,2,0
2.01705E+13,02:22:40,02:26:26,3,0
2.01705E+13,03:49:55,03:52:46,3,0
2.01705E+13,08:51:43,08:54:53,2,0
2.01705E+13,15:49:07,15:51:44,3,0
2.01705E+13,16:00:27,16:02:37,3,0
2.01705E+13,20:37:12,20:41:25,2,0
2.01705E+13,20:23:38,20:26:41,3,1
2.01705E+13,23:19:07,23:21:00,4,0
2.01705E+13,21:35:49,21:39:24,3,0
2.01705E+13,12:32:57,12:35:21,3,0
2.01705E+13,08:55:36,08:58:23,4,0
2.01705E+13,23:23:45,23:26:09,2,0
2.01705E+13,07:00:59,07:03:14,2,0
2.01705E+13,14:01:31,14:05:04,2,0
2.01705E+13,17:57:13,17:59:42,4,0
2.01705E+13,08:21:55,08:25:46,2,1
2.01705E+13,02:30:42,02:31:40,4,1
2.01705E+13,14:42:25,14:46:00,4,0
2.01705E+13,19:44:55,19:46:36,2,0
2.01705E+13,16:36:26,16:40:01,3,0
2.01705E+13,10:10:34,10:13:12,2,0
2.01705E+13,22:29:14,22:33:22,3,0
2.01705E+13,00:57:40,01:01:16,1,0
2.01705E+13,03:09:33,03:12:15,4,0
2.01705E+13,21:00:07,21:04:15,1,0
2.01705E+13,18:53:34,18:57:03,4,0
2.01705E+13,22:04:34,22:08:06,2,1
2.01705E+13,17:08:29,17:10:38,2,0
2.01705E+13,03:55:39,04:00:12,4,0
2.01705E+13,17:27:23,17:29:09,4,0
2.01705E+13,23:50:10,23:53:49,3,0
2.01705E+13,17:56:40,18:00:26,2,0
2.01705E+13,11:45:47,11:48:12,3,0
2.01705E+13,07:32:55,07:37:05,2,0
2.01705E+13,13:03:31,13:06:11,2,1
2.01705E+13,06:37:38,06:41:18,2,0
2.01705E+13,16:52:27,16:56:08,3,0
2.01705E+13,04:52:38,04:57:43,5,0
2.01705E+13,21:29:49,21:32:37,4,0
2.01705E+13,14:30:19,14:32:55,2,1
2.01705E+13,15:38:19,15:42:05,2,0
2.01705E+13,14:58:00,15:02:09,3,0
2.01705E+13,15:14:39,15:16:45,3,0
2.01705E+13,19:40:34,19:43:35,4,0
2.01705E+13,20:49:06,20:51:50,3,0
2.01705E+13,10:04:04,10:07:50,3,0
2.01705E+13,03:11:42,03:16:22,2,1
2.01705E+13,11:35:10,11:39:38,4,0
2.01705E+13,20:43:41,20:47:12,1,0
2.01705E+13,23:37:25,23:40:42,0,0
2.01705E+13,04:00:36,04:03:38,2,0
2.01705E+13,09:37:49,09:41:24,2,1
2.01705E+13,10:19:58,10:23:45,4,0
2.01705E+13,14:07:37,14:09:20,3,0
2.01705E+13,07:50:52,07:52:32,2,0
2.01705E+13,02:15:13,02:17:06,4,1
2.01705E+13,01:11:40,01:14:19,3,0
2.01705E+13,21:56:54,21:59:40,1,0
2.01705E+13,03:57:27,04:00:10,1,1
2.01705E+13,04:41:44,04:45:38,2,0
2.01705E+13,03:23:03,03:25:39,3,0
2.01705E+13,08:02:20,08:05:19,3,0
2.01705E+13,22:59:41,23:01:08,1,0
2.01705E+13,20:43:05,20:44:29,3,0
2.01705E+13,09:25:15,09:27:03,3,0
2.01705E+13,21:44:43,21:47:38,4,0
2.01705E+13,07:20:11,07:23:44,3,0
2.01705E+13,04:31:50,04:34:03,1,0
2.01705E+13,10:30:13,10:32:16,3,0
2.01705E+13,13:32:30,13:35:24,2,0
2.01705E+13,20:21:18,20:25:03,3,0
2.01705E+13,10:39:13,10:42:36,1,0
2.01705E+13,15:26:51,15:28:42,3,0
2.01705E+13,11:14:33,11:16:28,3,1
2.01705E+13,09:16:00,09:20:37,2,0
2.01705E+13,11:31:20,11:34:59,2,0
2.01705E+13,22:01:18,22:03:32,3,0
2.01705E+13,19:42:56,19:46:39,3,0
2.01705E+13,01:58:57,02:01:44,4,0
2.01705E+13,05:43:51,05:46:24,3,0
2.01705E+13,05:25:14,05:28:06,2,1
2.01705E+13,01:40:06,01:43:38,2,0
2.01705E+13,01:13:00,01:14:24,3,0
2.01705E+13,09:45:32,09:49:01,0,0
2.01705E+13,14:52:58,14:54:27,3,0
2.01705E+13,09:55:41,09:58:18,3,0
2.01705E+13,21:20:53,21:23:04,1,0
2.01705E+13,11:47:02,11:48:50,4,0
2.01705E+13,15:59:03,16:02:18,2,0
2.01705E+13,14:16:19,14:19:35,2,0
2.01705E+13,23:12:07,23:13:54,1,1
2.01705E+13,00:43:09,00:45:38,2,0
2.01705E+13,21:05:45,21:07:40,4,0
2.01705E+13,16:50:46,16:53:03,3,0
2.01705E+13,13:35:52,13:39:01,3,0
2.01705E+13,11:29:15,11:30:50,2,0
2.01705E+13,02:17:22,02:21:09,3,0
2.01705E+13,06:34:54,06:38:28,1,0
2.01705E+13,06:38:25,06:40:03,3,0
2.01705E+13,08:55:35,08:58:43,2,0
2.01705E+13,12:21:22,12:24:31,3,0
2.01705E+13,06:34:37,06:37:45,2,0
2.01705E+13,02:59:23,03:02:36,2,1
2.01705E+13,03:09:10,03:11:46,3,1
2.01705E+13,05:14:05,05:16:31,3,0
2.01705E+13,11:45:08,11:48:15,5,0
2.01705E+13,13:10:01,13:11:59,2,0
2.01705E+13,07:46:59,07:51:08,2,0
2.01705E+13,13:27:42,13:29:24,0,0
2.01705E+13,23:21:31,23:24:41,3,0
2.01705E+13,04:45:34,04:47:42,3,0
2.01705E+13,16:42:52,16:44:41,4,0
2.01705E+13,23:17:43,23:20:23,3,0
2.01705E+13,23:51:43,23:55:09,2,0
2.01705E+13,03:24:05,03:26:49,2,0
2.01705E+13,20:14:42,20:17:31,4,0
2.01705E+13,01:17:51,01:20:00,3,0
2.01705E+13,17:34:02,17:37:55,4,0
2.01705E+13,08:20:51,08:23:38,3,0
2.01705E+13,15:34:03,15:37:35,2,0
2.01705E+13,15:06:00,15:09:50,3,0
2.01705E+13,01:29:07,01:33:03,3,0
2.01705E+13,00:38:45,00:42:01,0,0
2.01705E+13,07:45:37,07:49:13,3,0
2.01705E+13,10:39:02,10:40:16,0,0
2.01705E+13,20:43:16,20:45:46,1,0
2.01705E+13,06:51:46,06:56:29,2,0
2.01705E+13,18:39:56,18:43:00,3,0
2.01705E+13,15:37:36,15:39:53,1,0
2.01705E+13,06:47:45,06:51:22,3,0
2.01705E+13,00:42:17,00:45:36,3,1
2.01705E+13,21:22:56,21:25:51,1,0
2.01705E+13,05:40:32,05:41:43,2,0
2.01705E+13,07:42:41,07:42:41,0,1
2.01705E+13,06:54:03,06:58:39,2,0
2.01705E+13,12:04:01,12:06:09,3,0
2.01705E+13,02:17:14,02:20:01,1,1
2.01705E+13,06:43:11,06:45:16,3,0
2.01705E+13,03:43:09,03:46:53,3,0
2.01705E+13,00:17:21,00:21:20,2,0
2.01705E+13,07:23:29,07:25:29,2,0
2.01705E+13,05:02:03,05:04:49,4,0
2.01705E+13,01:53:41,01:54:53,3,0
2.01705E+13,14:18:36,14:21:56,3,0
2.01705E+13,20:19:38,20:22:30,4,0
2.01705E+13,11:57:30,11:59:52,1,0
2.01705E+13,15:20:30,15:24:17,2,0
2.01705E+13,19:38:48,19:41:50,0,1
2.01705E+13,13:40:24,13:44:36,3,0
2.01705E+13,08:12:58,08:17:07,2,0
2.01705E+13,06:37:34,06:40:12,3,0
2.01705E+13,05:35:04,05:38:24,2,0
2.01705E+13,02:37:53,02:41:49,2,0
2.01705E+13,13:12:27,13:15:01,3,0
2.01705E+13,16:55:22,16:58:57,3,1
2.01705E+13,16:15:41,16:18:39,3,1
2.01705E+13,21:49:24,21:51:10,2,0
2.01705E+13,08:21:14,08:22:56,2,0
2.01705E+13,14:46:07,14:49:48,2,0
2.01705E+13,22:07:01,22:09:15,4,0
2.01705E+13,12:36:04,12:39:26,3,0
2.01705E+13,14:21:45,14:24:29,2,0
2.01705E+13,05:37:27,05:42:52,2,0
2.01705E+13,20:24:16,20:26:26,2,0
2.01705E+13,23:05:56,23:09:13,2,0
2.01705E+13,14:19:11,14:22:09,2,0
2.01705E+13,10:15:12,10:19:46,2,0
2.01705E+13,13:42:29,13:44:57,4,1
2.01705E+13,11:26:17,11:28:46,3,0
2.01705E+13,08:35:27,08:38:19,1,0
2.01705E+13,06:16:51,06:17:53,3,0
2.01705E+13,14:46:34,14:49:54,2,1
2.01705E+13,11:08:36,11:12:11,3,0
2.01705E+13,06:38:52,06:41:33,1,0
2.01705E+13,23:29:04,23:32:45,2,0
2.01705E+13,17:30:49,17:34:12,1,0
2.01705E+13,05:23:16,05:26:40,1,0
2.01705E+13,14:10:23,14:14:26,1,1
2.01705E+13,14:57:24,15:00:38,2,0
2.01705E+13,16:20:08,16:22:00,1,0
2.01705E+13,17:58:19,18:01:33,4,0
2.01705E+13,18:40:54,18:44:29,3,0
2.01705E+13,19:57:29,20:00:24,3,0
2.01705E+13,19:58:57,20:02:36,1,0
2.01705E+13,05:33:21,05:33:21,0,1
2.01705E+13,03:51:51,03:56:41,4,0
2.01705E+13,12:22:55,12:27:14,2,0
2.01705E+13,10:04:58,10:06:58,4,0
2.01705E+13,14:09:34,14:13:05,4,0
2.01705E+13,15:26:23,15:31:41,2,0
2.01705E+13,14:01:13,14:03:21,3,0
2.01705E+13,18:15:10,18:19:13,1,0
2.01705E+13,16:27:14,16:31:26,3,0
2.01705E+13,21:48:20,21:52:06,4,0
2.01705E+13,13:59:57,14:02:53,1,0
2.01705E+13,00:20:15,00:21:44,2,0
2.01705E+13,22:04:21,22:08:21,4,1
2.01705E+13,22:21:02,22:24:28,3,0
2.01705E+13,23:37:31,23:38:57,3,0
2.01705E+13,05:06:39,05:10:43,3,0
2.01705E+13,15:20:28,15:23:31,3,0
2.01705E+13,14:02:17,14:05:04,2,0
2.01705E+13,12:10:33,12:15:57,3,0
2.01705E+13,19:58:40,20:03:29,4,1
2.01705E+13,20:51:14,20:55:13,2,0
2.01705E+13,20:41:12,20:44:49,2,0
2.01705E+13,18:11:55,18:14:05,4,0
2.01705E+13,13:30:54,13:33:09,4,0
2.01705E+13,01:40:11,01:43:30,3,0
2.01705E+13,09:57:22,10:00:24,2,0
2.01705E+13,06:14:22,06:19:26,3,0
2.01705E+13,17:42:49,17:47:08,1,0
2.01705E+13,15:01:53,15:05:53,4,0
2.01705E+13,11:05:03,11:09:28,3,0
2.01705E+13,13:03:50,13:07:42,1,0
2.01705E+13,13:15:14,13:18:25,0,0
2.01705E+13,00:30:16,00:33:47,1,0
2.01705E+13,06:59:06,07:00:41,4,0
2.01705E+13,23:20:28,23:22:06,2,0
2.01705E+13,18:50:31,18:52:44,2,0
2.01705E+13,14:03:09,14:08:32,2,0
2.01705E+13,20:59:32,21:02:28,4,0
2.01705E+13,07:05:09,07:08:22,2,0
2.01705E+13,19:59:07,20:01:41,3,0
2.01705E+13,06:06:08,06:09:33,1,0
2.01705E+13,09:22:23,09:25:16,4,0
2.01705E+13,14:31:11,14:33:41,0,0
2.01705E+13,05:31:53,05:35:30,2,1
2.01705E+13,18:47:59,18:52:17,3,1
2.01705E+13,10:56:51,10:59:33,2,0
2.01705E+13,23:01:11,23:04:36,2,0
2.01705E+13,17:40:09,17:44:36,1,0
2.01705E+13,08:37:35,08:41:52,1,0
2.01705E+13,09:42:18,09:45:05,2,0
2.01705E+13,12:46:01,12:48:43,2,0
2.01705E+13,10:17:44,10:19:44,2,0
2.01705E+13,02:28:26,02:31:34,3,0
2.01705E+13,19:20:27,19:23:06,2,0
2.01705E+13,16:00:41,16:03:41,2,0
2.01705E+13,17:34:51,17:38:09,2,0
2.01705E+13,10:35:58,10:38:29,1,0
2.01705E+13,01:28:00,01:30:07,3,0
2.01705E+13,23:20:35,23:24:36,2,1
2.01705E+13,01:04:30,01:08:47,4,0
2.01705E+13,17:18:27,17:22:13,0,0
2.01705E+13,23:07:51,23:09:29,5,0
2.01705E+13,01:27:08,01:30:10,3,0
2.01705E+13,16:14:55,16:17:44,4,0
2.01705E+13,01:50:56,01:52:52,2,0
2.01705E+13,09:11:22,09:13:32,3,0
2.01705E+13,01:38:57,01:39:59,4,0
2.01705E+13,08:04:20,08:06:15,2,0
2.01705E+13,18:24:43,18:27:15,3,1
2.01705E+13,18:07:55,18:10:56,4,0
2.01705E+13,08:10:06,08:14:21,4,0
2.01705E+13,00:19:53,00:22:48,3,0
2.01705E+13,14:53:10,14:54:06,3,0
2.01705E+13,00:04:25,00:08:44,5,0
2.01705E+13,17:52:41,17:55:30,0,0
2.01705E+13,09:16:46,09:20:02,1,0
2.01705E+13,21:58:46,22:02:38,3,0
2.01705E+13,16:36:11,16:39:36,1,0
2.01705E+13,05:00:44,05:05:23,3,0
2.01705E+13,05:06:44,05:09:22,3,1
2.01705E+13,02:15:54,02:18:39,2,0
2.01705E+13,18:04:34,18:07:27,3,0
2.01705E+13,12:11:31,12:14:35,4,0
2.01705E+13,12:01:02,12:03:50,3,0
2.01705E+13,08:11:01,08:13:53,4,0
2.01705E+13,08:43:44,08:46:05,5,0
2.01705E+13,03:28:39,03:31:24,0,0
2.01705E+13,11:02:15,11:05:00,3,0
2.01705E+13,00:28:21,00:31:39,2,1
2.01705E+13,06:48:05,06:52:55,3,0
2.01705E+13,15:48:27,15:51:59,3,0
2.01705E+13,04:20:07,04:23:01,2,0
2.01705E+13,18:02:21,18:06:04,1,0
2.01705E+13,06:57:53,07:00:39,4,0
2.01705E+13,02:18:00,02:21:18,3,0
2.01705E+13,17:10:55,17:13:54,4,0
2.01705E+13,15:19:55,15:23:05,4,0
2.01705E+13,05:15:58,05:19:17,2,1
2.01705E+13,14:00:06,14:05:11,3,0
2.01705E+13,19:47:07,19:51:35,3,0
2.01705E+13,22:15:11,22:18:05,4,0
2.01705E+13,20:04:18,20:07:24,3,0
2.01705E+13,02:03:09,02:06:01,4,0
2.01705E+13,05:46:17,05:49:24,2,0
2.01705E+13,08:17:08,08:20:27,4,0
2.01705E+13,03:49:43,03:54:21,2,0
2.01705E+13,05:21:37,05:24:46,1,1
2.01705E+13,02:28:39,02:30:57,2,1
2.01705E+13,20:22:56,20:26:13,3,0
2.01705E+13,07:41:59,07:44:14,2,0
2.01705E+13,09:43:01,09:43:01,0,1
2.01705E+13,19:43:49,19:47:08,1,0
2.01705E+13,07:26:59,07:31:04,2,0
2.01705E+13,12:29:44,12:33:39,2,0
2.01705E+13,19:06:51,19:09:34,4,1
2.01705E+13,01:56:02,01:59:53,4,0
2.01705E+13,23:25:53,23:28:30,2,0
2.01705E+13,23:19:07,23:21:25,1,0
2.01705E+13,14:37:34,14:39:16,1,0
2.01705E+13,22:37:17,22:39:56,3,0
2.01705E+13,15:24:10,15:27:11,2,0
2.01705E+13,08:57:07,09:02:28,2,0
2.01705E+13,08:21:50,08:25:47,3,0
2.01705E+13,10:32:55,10:37:01,3,0
2.01705E+13,15:57:47,16:02:53,2,1
2.01705E+13,15:34:35,15:37:32,1,1
2.01705E+13,00:54:35,00:58:05,4,0
2.01705E+13,07:07:55,07:10:47,3,0
